Controller,Rule,Input Variable 1,Input Set 1,Modifier,Input Variable 2,Input Set 2,Output Value
76,3,0,1,AND,1,0,6.60634
76,4,0,1,AND,1,1,2.52876
76,5,0,1,AND,1,2,1.42308
76,6,0,2,AND,1,0,9.05362
76,7,0,2,AND,1,1,0.280465
76,8,0,2,AND,1,2,2.36579
77,0,0,0,AND,1,0,6.14002
77,1,0,0,AND,1,1,1.91137
77,2,0,0,AND,1,2,8.0398
77,3,0,1,AND,1,0,6.50533
77,4,0,1,AND,1,1,2.53609
77,5,0,1,AND,1,2,1.42308
77,6,0,2,AND,1,0,0.432752
77,7,0,2,AND,1,1,0.280465
77,8,0,2,AND,1,2,5.69659
78,0,0,0,AND,1,0,6.14002
78,1,0,0,AND,1,1,1.91137
78,2,0,0,AND,1,2,8.0398
78,3,0,1,AND,1,0,6.50533
78,4,0,1,AND,1,1,2.53609
78,5,0,1,AND,1,2,1.42308
78,6,0,2,AND,1,0,0.432752
78,7,0,2,AND,1,1,1.00314
78,8,0,2,AND,1,2,3.43059
79,0,0,0,AND,1,0,3.37962
79,1,0,0,AND,1,1,6.76321
79,2,0,0,AND,1,2,5.02609
79,3,0,1,AND,1,0,1.90283
79,4,0,1,AND,1,1,0.612812
79,5,0,1,AND,1,2,2.80801
79,6,0,2,AND,1,0,4.10779
79,7,0,2,AND,1,1,1.29521
79,8,0,2,AND,1,2,9.36338
80,0,0,0,AND,1,0,6.14002
80,1,0,0,AND,1,1,1.91137
80,2,0,0,AND,1,2,8.0398
80,3,0,1,AND,1,0,6.50533
80,4,0,1,AND,1,1,2.53609
80,5,0,1,AND,1,2,1.42308
80,6,0,2,AND,1,0,0.432752
80,7,0,2,AND,1,1,1.00314
80,8,0,2,AND,1,2,2.21076
81,0,0,0,AND,1,0,8.40175
81,1,0,0,AND,1,1,2.87301
81,2,0,0,AND,1,2,9.03867
81,3,0,1,AND,1,0,6.60634
81,4,0,1,AND,1,1,3.29478
81,5,0,1,AND,1,2,1.6126
81,6,0,2,AND,1,0,9.80377
81,7,0,2,AND,1,1,0.711386
81,8,0,2,AND,1,2,6.4452
82,0,0,0,AND,1,0,6.14002
82,1,0,0,AND,1,1,1.91137
82,2,0,0,AND,1,2,8.0398
82,3,0,1,AND,1,0,6.50533
82,4,0,1,AND,1,1,2.53609
82,5,0,1,AND,1,2,1.42308
82,6,0,2,AND,1,0,0.432752
82,7,0,2,AND,1,1,1.54118
82,8,0,2,AND,1,2,6.67776
83,0,0,0,AND,1,0,8.40175
83,1,0,0,AND,1,1,2.87301
83,2,0,0,AND,1,2,9.03867
83,3,0,1,AND,1,0,9.19217
83,4,0,1,AND,1,1,3.61034
83,5,0,1,AND,1,2,3.3607
83,6,0,2,AND,1,0,9.05362
83,7,0,2,AND,1,1,0.280465
83,8,0,2,AND,1,2,1.63121
84,0,0,0,AND,1,0,6.14002
84,1,0,0,AND,1,1,1.91137
84,2,0,0,AND,1,2,8.0398
84,3,0,1,AND,1,0,6.50533
84,4,0,1,AND,1,1,2.53609
84,5,0,1,AND,1,2,1.42308
84,6,0,2,AND,1,0,0.432752
84,7,0,2,AND,1,1,1.26011
84,8,0,2,AND,1,2,7.9577
85,0,0,0,AND,1,0,6.14002
85,1,0,0,AND,1,1,1.91137
85,2,0,0,AND,1,2,8.0398
85,3,0,1,AND,1,0,4.65041
85,4,0,1,AND,1,1,3.61034
85,5,0,1,AND,1,2,0.694601
85,6,0,2,AND,1,0,3.0549
85,7,0,2,AND,1,1,1.83477
85,8,0,2,AND,1,2,2.94076
86,0,0,0,AND,1,0,6.14002
86,1,0,0,AND,1,1,1.91137
86,2,0,0,AND,1,2,8.0398
86,3,0,1,AND,1,0,6.50533
86,4,0,1,AND,1,1,2.53609
86,5,0,1,AND,1,2,1.42308
86,6,0,2,AND,1,0,0.432752
86,7,0,2,AND,1,1,1.00314
86,8,0,2,AND,1,2,9.67132
87,0,0,0,AND,1,0,6.14002
87,1,0,0,AND,1,1,1.91137
87,2,0,0,AND,1,2,8.0398
87,3,0,1,AND,1,0,6.50533
87,4,0,1,AND,1,1,2.53609
87,5,0,1,AND,1,2,1.42308
87,6,0,2,AND,1,0,7.98425
87,7,0,2,AND,1,1,0.280465
87,8,0,2,AND,1,2,9.85931
88,0,0,0,AND,1,0,6.14002
88,1,0,0,AND,1,1,1.91137
88,2,0,0,AND,1,2,8.0398
88,3,0,1,AND,1,0,6.50533
88,4,0,1,AND,1,1,2.53609
88,5,0,1,AND,1,2,1.42308
88,6,0,2,AND,1,0,7.98425
88,7,0,2,AND,1,1,0.280465
88,8,0,2,AND,1,2,9.32005
89,0,0,0,AND,1,0,6.14002
89,1,0,0,AND,1,1,1.91137
89,2,0,0,AND,1,2,8.0398
89,3,0,1,AND,1,0,4.65041
89,4,0,1,AND,1,1,1.35807
89,5,0,1,AND,1,2,3.53435
89,6,0,2,AND,1,0,1.62297
89,7,0,2,AND,1,1,1.54118
89,8,0,2,AND,1,2,0.555437
90,0,0,0,AND,1,0,1.09409
90,1,0,0,AND,1,1,5.54277
90,2,0,0,AND,1,2,7.82739
90,3,0,1,AND,1,0,9.50804
90,4,0,1,AND,1,1,0.612812
90,5,0,1,AND,1,2,2.80801
90,6,0,2,AND,1,0,4.10779
90,7,0,2,AND,1,1,1.54118
90,8,0,2,AND,1,2,7.03757
91,0,0,0,AND,1,0,2.31819
91,1,0,0,AND,1,1,8.95993
91,2,0,0,AND,1,2,6.1449
91,3,0,1,AND,1,0,4.738
91,4,0,1,AND,1,1,2.48299
91,5,0,1,AND,1,2,1.18442
91,6,0,2,AND,1,0,8.62362
91,7,0,2,AND,1,1,1.1829
91,8,0,2,AND,1,2,5.99628
92,0,0,0,AND,1,0,8.40175
92,1,0,0,AND,1,1,2.87301
92,2,0,0,AND,1,2,9.03867
92,3,0,1,AND,1,0,6.60634
92,4,0,1,AND,1,1,3.4315
92,5,0,1,AND,1,2,2.6719
92,6,0,2,AND,1,0,6.03504
92,7,0,2,AND,1,1,1.26011
92,8,0,2,AND,1,2,2.01758
93,0,0,0,AND,1,0,6.14002
93,1,0,0,AND,1,1,1.91137
93,2,0,0,AND,1,2,8.0398
93,3,0,1,AND,1,0,6.50533
93,4,0,1,AND,1,1,2.53609
93,5,0,1,AND,1,2,1.42308
93,6,0,2,AND,1,0,0.432752
93,7,0,2,AND,1,1,1.00314
93,8,0,2,AND,1,2,3.76324
94,0,0,0,AND,1,0,8.40175
94,1,0,0,AND,1,1,2.87301
94,2,0,0,AND,1,2,9.03867
94,3,0,1,AND,1,0,6.60634
94,4,0,1,AND,1,1,3.4315
94,5,0,1,AND,1,2,2.6719
94,6,0,2,AND,1,0,6.03504
94,7,0,2,AND,1,1,1.26011
94,8,0,2,AND,1,2,1.92908
95,0,0,0,AND,1,0,6.14002
95,1,0,0,AND,1,1,1.91137
95,2,0,0,AND,1,2,8.0398
95,3,0,1,AND,1,0,6.50533
95,4,0,1,AND,1,1,2.53609
95,5,0,1,AND,1,2,1.42308
95,6,0,2,AND,1,0,9.05362
95,7,0,2,AND,1,1,0.777612
95,8,0,2,AND,1,2,9.39543
96,0,0,0,AND,1,0,6.14002
96,1,0,0,AND,1,1,1.91137
96,2,0,0,AND,1,2,8.0398
96,3,0,1,AND,1,0,6.50533
96,4,0,1,AND,1,1,2.53609
96,5,0,1,AND,1,2,1.42308
96,6,0,2,AND,1,0,1.35136
96,7,0,2,AND,1,1,1.66875
96,8,0,2,AND,1,2,5.63067
97,0,0,0,AND,1,0,8.40175
97,1,0,0,AND,1,1,2.87301
97,2,0,0,AND,1,2,8.0398
97,3,0,1,AND,1,0,6.50533
97,4,0,1,AND,1,1,2.53609
97,5,0,1,AND,1,2,1.42308
97,6,0,2,AND,1,0,0.432752
97,7,0,2,AND,1,1,1.26011
97,8,0,2,AND,1,2,8.05628
98,0,0,0,AND,1,0,8.40175
98,1,0,0,AND,1,1,2.87301
98,2,0,0,AND,1,2,9.03867
98,3,0,1,AND,1,0,6.60634
98,4,0,1,AND,1,1,3.4315
98,5,0,1,AND,1,2,2.6719
98,6,0,2,AND,1,0,6.03504
98,7,0,2,AND,1,1,1.15879
98,8,0,2,AND,1,2,4.50209
99,0,0,0,AND,1,0,5.24674
99,1,0,0,AND,1,1,5.03769
99,2,0,0,AND,1,2,6.94754
99,3,0,1,AND,1,0,4.22285
99,4,0,1,AND,1,1,4.28938
99,5,0,1,AND,1,2,0.267647
99,6,0,2,AND,1,0,9.80377
99,7,0,2,AND,1,1,0.711386
99,8,0,2,AND,1,2,4.35224
100,0,0,0,AND,1,0,6.14002
100,1,0,0,AND,1,1,1.91137
100,2,0,0,AND,1,2,8.0398
100,3,0,1,AND,1,0,4.65041
100,4,0,1,AND,1,1,1.35807
100,5,0,1,AND,1,2,4.22101
100,6,0,2,AND,1,0,1.35136
100,7,0,2,AND,1,1,1.66875
100,8,0,2,AND,1,2,2.69814
101,0,0,0,AND,1,0,8.40175
101,1,0,0,AND,1,1,2.87301
101,2,0,0,AND,1,2,9.03867
101,3,0,1,AND,1,0,6.60634
101,4,0,1,AND,1,1,3.4315
101,5,0,1,AND,1,2,2.6719
101,6,0,2,AND,1,0,9.1757
101,7,0,2,AND,1,1,1.15879
101,8,0,2,AND,1,2,3.10556
102,0,0,0,AND,1,0,6.14002
102,1,0,0,AND,1,1,1.91137
102,2,0,0,AND,1,2,8.0398
102,3,0,1,AND,1,0,6.50533
102,4,0,1,AND,1,1,2.53609
102,5,0,1,AND,1,2,1.42308
102,6,0,2,AND,1,0,5.27421
102,7,0,2,AND,1,1,1.28971
102,8,0,2,AND,1,2,1.6422
103,0,0,0,AND,1,0,8.40175
103,1,0,0,AND,1,1,2.87301
103,2,0,0,AND,1,2,9.03867
103,3,0,1,AND,1,0,6.60634
103,4,0,1,AND,1,1,2.53609
103,5,0,1,AND,1,2,1.42308
103,6,0,2,AND,1,0,0.432752
103,7,0,2,AND,1,1,0.280465
103,8,0,2,AND,1,2,8.89493
104,0,0,0,AND,1,0,6.14002
104,1,0,0,AND,1,1,1.91137
104,2,0,0,AND,1,2,8.0398
104,3,0,1,AND,1,0,6.50533
104,4,0,1,AND,1,1,2.53609
104,5,0,1,AND,1,2,1.42308
104,6,0,2,AND,1,0,0.432752
104,7,0,2,AND,1,1,1.00314
104,8,0,2,AND,1,2,9.07132
105,0,0,0,AND,1,0,8.40175
105,1,0,0,AND,1,1,1.91137
105,2,0,0,AND,1,2,8.0398
105,3,0,1,AND,1,0,6.50533
105,4,0,1,AND,1,1,2.53609
105,5,0,1,AND,1,2,1.42308
105,6,0,2,AND,1,0,0.432752
105,7,0,2,AND,1,1,1.00314
105,8,0,2,AND,1,2,7.17948
106,0,0,0,AND,1,0,6.14002
106,1,0,0,AND,1,1,1.91137
106,2,0,0,AND,1,2,8.0398
106,3,0,1,AND,1,0,6.50533
106,4,0,1,AND,1,1,2.53609
106,5,0,1,AND,1,2,1.42308
106,6,0,2,AND,1,0,7.98425
106,7,0,2,AND,1,1,0.280465
106,8,0,2,AND,1,2,7.94183
107,0,0,0,AND,1,0,8.40175
107,1,0,0,AND,1,1,2.87301
107,2,0,0,AND,1,2,9.03867
107,3,0,1,AND,1,0,9.19217
107,4,0,1,AND,1,1,3.61034
107,5,0,1,AND,1,2,0.694601
107,6,0,2,AND,1,0,3.0549
107,7,0,2,AND,1,1,1.77221
107,8,0,2,AND,1,2,4.8204
108,0,0,0,AND,1,0,0.128483
108,1,0,0,AND,1,1,3.19559
108,2,0,0,AND,1,2,8.70693
108,3,0,1,AND,1,0,8.27326
108,4,0,1,AND,1,1,3.46568
108,5,0,1,AND,1,2,3.53435
108,6,0,2,AND,1,0,1.62297
108,7,0,2,AND,1,1,0.98117
108,8,0,2,AND,1,2,5.51439
109,0,0,0,AND,1,0,1.75115
109,1,0,0,AND,1,1,1.66601
109,2,0,0,AND,1,2,8.94864
109,3,0,1,AND,1,0,9.47325
109,4,0,1,AND,1,1,1.90008
109,5,0,1,AND,1,2,2.73202
109,6,0,2,AND,1,0,5.95996
109,7,0,2,AND,1,1,0.345775
109,8,0,2,AND,1,2,2.80374
110,0,0,0,AND,1,0,6.14002
110,1,0,0,AND,1,1,1.91137
110,2,0,0,AND,1,2,8.0398
110,3,0,1,AND,1,0,6.50533
110,4,0,1,AND,1,1,2.53609
110,5,0,1,AND,1,2,1.42308
110,6,0,2,AND,1,0,1.35136
110,7,0,2,AND,1,1,1.28971
110,8,0,2,AND,1,2,7.92535
111,0,0,0,AND,1,0,6.14002
111,1,0,0,AND,1,1,1.91137
111,2,0,0,AND,1,2,8.0398
111,3,0,1,AND,1,0,6.50533
111,4,0,1,AND,1,1,2.53609
111,5,0,1,AND,1,2,1.42308
111,6,0,2,AND,1,0,7.98425
111,7,0,2,AND,1,1,0.280465
111,8,0,2,AND,1,2,8.9877
112,0,0,0,AND,1,0,6.14002
112,1,0,0,AND,1,1,1.91137
112,2,0,0,AND,1,2,8.0398
112,3,0,1,AND,1,0,4.65041
112,4,0,1,AND,1,1,1.35807
112,5,0,1,AND,1,2,3.53435
112,6,0,2,AND,1,0,6.03046
112,7,0,2,AND,1,1,0.599078
112,8,0,2,AND,1,2,0.557268
113,0,0,0,AND,1,0,8.40175
113,1,0,0,AND,1,1,2.87301
113,2,0,0,AND,1,2,9.03867
113,3,0,1,AND,1,0,9.19217
113,4,0,1,AND,1,1,3.61034
113,5,0,1,AND,1,2,3.3607
113,6,0,2,AND,1,0,9.05362
113,7,0,2,AND,1,1,1.26011
113,8,0,2,AND,1,2,3.67809
114,0,0,0,AND,1,0,6.14002
114,1,0,0,AND,1,1,1.91137
114,2,0,0,AND,1,2,8.0398
114,3,0,1,AND,1,0,4.65041
114,4,0,1,AND,1,1,1.35807
114,5,0,1,AND,1,2,3.53435
114,6,0,2,AND,1,0,1.62297
114,7,0,2,AND,1,1,0.98117
114,8,0,2,AND,1,2,9.52727
115,0,0,0,AND,1,0,8.40175
115,1,0,0,AND,1,1,2.87301
115,2,0,0,AND,1,2,9.03867
115,3,0,1,AND,1,0,6.60634
115,4,0,1,AND,1,1,3.4315
115,5,0,1,AND,1,2,2.6719
115,6,0,2,AND,1,0,4.00372
115,7,0,2,AND,1,1,0.340587
115,8,0,2,AND,1,2,5.85315
116,0,0,0,AND,1,0,6.14002
116,1,0,0,AND,1,1,1.91137
116,2,0,0,AND,1,2,8.0398
116,3,0,1,AND,1,0,6.50533
116,4,0,1,AND,1,1,2.53609
116,5,0,1,AND,1,2,1.42308
116,6,0,2,AND,1,0,0.432752
116,7,0,2,AND,1,1,0.280465
116,8,0,2,AND,1,2,4.59548
117,0,0,0,AND,1,0,8.40175
117,1,0,0,AND,1,1,2.87301
117,2,0,0,AND,1,2,9.03867
117,3,0,1,AND,1,0,6.60634
117,4,0,1,AND,1,1,2.52876
117,5,0,1,AND,1,2,2.80801
117,6,0,2,AND,1,0,4.10779
117,7,0,2,AND,1,1,1.29521
117,8,0,2,AND,1,2,2.83883
118,0,0,0,AND,1,0,6.14002
118,1,0,0,AND,1,1,1.91137
118,2,0,0,AND,1,2,8.0398
118,3,0,1,AND,1,0,4.65041
118,4,0,1,AND,1,1,1.35807
118,5,0,1,AND,1,2,3.53435
118,6,0,2,AND,1,0,1.62297
118,7,0,2,AND,1,1,0.98117
118,8,0,2,AND,1,2,8.81771
119,0,0,0,AND,1,0,8.40175
119,1,0,0,AND,1,1,2.87301
119,2,0,0,AND,1,2,9.03867
119,3,0,1,AND,1,0,9.19217
119,4,0,1,AND,1,1,3.61034
119,5,0,1,AND,1,2,3.3607
119,6,0,2,AND,1,0,9.05362
119,7,0,2,AND,1,1,0.280465
119,8,0,2,AND,1,2,1.26102
120,0,0,0,AND,1,0,8.40175
120,1,0,0,AND,1,1,2.87301
120,2,0,0,AND,1,2,9.03867
120,3,0,1,AND,1,0,6.60634
120,4,0,1,AND,1,1,1.35807
120,5,0,1,AND,1,2,2.6719
120,6,0,2,AND,1,0,6.03504
120,7,0,2,AND,1,1,1.28971
120,8,0,2,AND,1,2,5.24277
121,0,0,0,AND,1,0,8.40175
121,1,0,0,AND,1,1,2.87301
121,2,0,0,AND,1,2,9.03867
121,3,0,1,AND,1,0,9.50804
121,4,0,1,AND,1,1,0.612812
121,5,0,1,AND,1,2,2.80801
121,6,0,2,AND,1,0,3.0549
121,7,0,2,AND,1,1,1.83477
121,8,0,2,AND,1,2,2.07373
122,0,0,0,AND,1,0,6.14002
122,1,0,0,AND,1,1,1.91137
122,2,0,0,AND,1,2,8.0398
122,3,0,1,AND,1,0,4.65041
122,4,0,1,AND,1,1,1.35807
122,5,0,1,AND,1,2,3.53435
122,6,0,2,AND,1,0,1.62297
122,7,0,2,AND,1,1,0.42909
122,8,0,2,AND,1,2,5.97949
123,0,0,0,AND,1,0,6.14002
123,1,0,0,AND,1,1,1.91137
123,2,0,0,AND,1,2,8.0398
123,3,0,1,AND,1,0,6.50533
123,4,0,1,AND,1,1,2.53609
123,5,0,1,AND,1,2,1.42308
123,6,0,2,AND,1,0,0.432752
123,7,0,2,AND,1,1,1.54118
123,8,0,2,AND,1,2,7.48436
124,0,0,0,AND,1,0,6.14002
124,1,0,0,AND,1,1,1.91137
124,2,0,0,AND,1,2,8.0398
124,3,0,1,AND,1,0,6.50533
124,4,0,1,AND,1,1,2.53609
124,5,0,1,AND,1,2,1.42308
124,6,0,2,AND,1,0,0.432752
124,7,0,2,AND,1,1,0.656453
124,8,0,2,AND,1,2,3.93292
125,0,0,0,AND,1,0,8.40175
125,1,0,0,AND,1,1,2.87301
125,2,0,0,AND,1,2,9.03867
125,3,0,1,AND,1,0,6.60634
125,4,0,1,AND,1,1,2.52876
125,5,0,1,AND,1,2,1.42399
125,6,0,2,AND,1,0,2.52846
125,7,0,2,AND,1,1,0.506912
125,8,0,2,AND,1,2,2.58583
126,0,0,0,AND,1,0,8.40175
126,1,0,0,AND,1,1,2.87301
126,2,0,0,AND,1,2,9.03867
126,3,0,1,AND,1,0,2.55715
126,4,0,1,AND,1,1,0.646687
126,5,0,1,AND,1,2,5.60015
126,6,0,2,AND,1,0,4.22437
126,7,0,2,AND,1,1,0.792566
126,8,0,2,AND,1,2,2.53487
127,0,0,0,AND,1,0,8.40175
127,1,0,0,AND,1,1,1.91137
127,2,0,0,AND,1,2,8.0398
127,3,0,1,AND,1,0,6.50533
127,4,0,1,AND,1,1,2.53609
127,5,0,1,AND,1,2,1.42308
127,6,0,2,AND,1,0,7.98425
127,7,0,2,AND,1,1,0.280465
127,8,0,2,AND,1,2,9.51018
128,0,0,0,AND,1,0,6.14002
128,1,0,0,AND,1,1,1.91137
128,2,0,0,AND,1,2,8.0398
128,3,0,1,AND,1,0,4.65041
128,4,0,1,AND,1,1,1.35807
128,5,0,1,AND,1,2,3.53435
128,6,0,2,AND,1,0,1.62297
128,7,0,2,AND,1,1,1.28971
128,8,0,2,AND,1,2,3.77026
129,0,0,0,AND,1,0,6.14002
129,1,0,0,AND,1,1,1.91137
129,2,0,0,AND,1,2,8.0398
129,3,0,1,AND,1,0,4.65041
129,4,0,1,AND,1,1,1.35807
129,5,0,1,AND,1,2,3.53435
129,6,0,2,AND,1,0,1.62297
129,7,0,2,AND,1,1,0.98117
129,8,0,2,AND,1,2,6.90786
130,0,0,0,AND,1,0,6.14002
130,1,0,0,AND,1,1,1.91137
130,2,0,0,AND,1,2,8.0398
130,3,0,1,AND,1,0,6.50533
130,4,0,1,AND,1,1,2.53609
130,5,0,1,AND,1,2,1.42308
130,6,0,2,AND,1,0,0.432752
130,7,0,2,AND,1,1,0.280465
130,8,0,2,AND,1,2,9.82147
131,0,0,0,AND,1,0,8.40175
131,1,0,0,AND,1,1,2.87301
131,2,0,0,AND,1,2,9.03867
131,3,0,1,AND,1,0,9.19217
131,4,0,1,AND,1,1,3.61034
131,5,0,1,AND,1,2,1.6126
131,6,0,2,AND,1,0,9.80377
131,7,0,2,AND,1,1,1.77221
131,8,0,2,AND,1,2,2.58095
132,0,0,0,AND,1,0,6.14002
132,1,0,0,AND,1,1,1.91137
132,2,0,0,AND,1,2,8.0398
132,3,0,1,AND,1,0,6.50533
132,4,0,1,AND,1,1,2.53609
132,5,0,1,AND,1,2,1.42308
132,6,0,2,AND,1,0,0.432752
132,7,0,2,AND,1,1,1.00314
132,8,0,2,AND,1,2,8.63247
133,0,0,0,AND,1,0,6.14002
133,1,0,0,AND,1,1,1.91137
133,2,0,0,AND,1,2,9.03867
133,3,0,1,AND,1,0,6.01703
133,4,0,1,AND,1,1,2.85989
133,5,0,1,AND,1,2,4.22101
133,6,0,2,AND,1,0,1.35136
133,7,0,2,AND,1,1,0.760216
133,8,0,2,AND,1,2,2.06488
134,0,0,0,AND,1,0,6.14002
134,1,0,0,AND,1,1,1.91137
134,2,0,0,AND,1,2,8.0398
134,3,0,1,AND,1,0,6.50533
134,4,0,1,AND,1,1,2.53609
134,5,0,1,AND,1,2,1.42308
134,6,0,2,AND,1,0,6.03504
134,7,0,2,AND,1,1,1.26011
134,8,0,2,AND,1,2,8.71883
135,0,0,0,AND,1,0,6.14002
135,1,0,0,AND,1,1,1.91137
135,2,0,0,AND,1,2,8.0398
135,3,0,1,AND,1,0,6.50533
135,4,0,1,AND,1,1,2.53609
135,5,0,1,AND,1,2,1.42308
135,6,0,2,AND,1,0,1.23386
135,7,0,2,AND,1,1,1.67852
135,8,0,2,AND,1,2,0.984527
136,0,0,0,AND,1,0,3.37962
136,1,0,0,AND,1,1,6.76321
136,2,0,0,AND,1,2,5.02609
136,3,0,1,AND,1,0,1.90283
136,4,0,1,AND,1,1,6.43422
136,5,0,1,AND,1,2,1.31504
136,6,0,2,AND,1,0,5.31541
136,7,0,2,AND,1,1,0.42909
136,8,0,2,AND,1,2,3.52062
137,0,0,0,AND,1,0,8.40175
137,1,0,0,AND,1,1,2.87301
137,2,0,0,AND,1,2,9.03867
137,3,0,1,AND,1,0,6.60634
137,4,0,1,AND,1,1,1.35807
137,5,0,1,AND,1,2,2.6719
137,6,0,2,AND,1,0,0.393078
137,7,0,2,AND,1,1,1.09073
137,8,0,2,AND,1,2,3.99091
138,0,0,0,AND,1,0,8.40175
138,1,0,0,AND,1,1,2.87301
138,2,0,0,AND,1,2,9.03867
138,3,0,1,AND,1,0,6.60634
138,4,0,1,AND,1,1,3.61034
138,5,0,1,AND,1,2,3.53435
138,6,0,2,AND,1,0,1.62297
138,7,0,2,AND,1,1,1.54118
138,8,0,2,AND,1,2,0.625324
139,0,0,0,AND,1,0,2.57118
139,1,0,0,AND,1,1,7.50786
139,2,0,0,AND,1,2,5.48967
139,3,0,1,AND,1,0,4.34797
139,4,0,1,AND,1,1,2.61452
139,5,0,1,AND,1,2,2.05206
139,6,0,2,AND,1,0,5.81744
139,7,0,2,AND,1,1,0.442518
139,8,0,2,AND,1,2,8.09168
140,0,0,0,AND,1,0,6.14002
140,1,0,0,AND,1,1,1.91137
140,2,0,0,AND,1,2,8.0398
140,3,0,1,AND,1,0,6.41224
140,4,0,1,AND,1,1,1.20731
140,5,0,1,AND,1,2,0.534074
140,6,0,2,AND,1,0,1.62603
140,7,0,2,AND,1,1,0.224311
140,8,0,2,AND,1,2,6.1623
141,0,0,0,AND,1,0,8.40175
141,1,0,0,AND,1,1,2.87301
141,2,0,0,AND,1,2,9.03867
141,3,0,1,AND,1,0,6.60634
141,4,0,1,AND,1,1,1.35807
141,5,0,1,AND,1,2,2.6719
141,6,0,2,AND,1,0,6.03504
141,7,0,2,AND,1,1,0.777612
141,8,0,2,AND,1,2,3.1901
142,0,0,0,AND,1,0,0.783105
142,1,0,0,AND,1,1,2.81503
142,2,0,0,AND,1,2,8.0398
142,3,0,1,AND,1,0,4.65041
142,4,0,1,AND,1,1,1.35807
142,5,0,1,AND,1,2,3.53435
142,6,0,2,AND,1,0,1.62297
142,7,0,2,AND,1,1,0.98117
142,8,0,2,AND,1,2,9.68627
143,0,0,0,AND,1,0,8.40175
143,1,0,0,AND,1,1,2.87301
143,2,0,0,AND,1,2,9.03867
143,3,0,1,AND,1,0,8.75423
143,4,0,1,AND,1,1,1.35807
143,5,0,1,AND,1,2,3.53435
143,6,0,2,AND,1,0,1.62297
143,7,0,2,AND,1,1,0.98117
143,8,0,2,AND,1,2,7.64428
144,0,0,0,AND,1,0,6.14002
144,1,0,0,AND,1,1,1.91137
144,2,0,0,AND,1,2,8.0398
144,3,0,1,AND,1,0,6.50533
144,4,0,1,AND,1,1,2.53609
144,5,0,1,AND,1,2,1.42308
144,6,0,2,AND,1,0,7.98425
144,7,0,2,AND,1,1,0.280465
144,8,0,2,AND,1,2,9.86267
145,0,0,0,AND,1,0,8.40175
145,1,0,0,AND,1,1,2.87301
145,2,0,0,AND,1,2,5.53301
145,3,0,1,AND,1,0,9.19217
145,4,0,1,AND,1,1,3.61034
145,5,0,1,AND,1,2,3.3607
145,6,0,2,AND,1,0,8.33186
145,7,0,2,AND,1,1,0.345164
145,8,0,2,AND,1,2,1.65349
146,0,0,0,AND,1,0,8.40175
146,1,0,0,AND,1,1,2.87301
146,2,0,0,AND,1,2,9.03867
146,3,0,1,AND,1,0,6.41224
146,4,0,1,AND,1,1,1.20731
146,5,0,1,AND,1,2,0.534074
146,6,0,2,AND,1,0,1.62603
146,7,0,2,AND,1,1,0.224311
146,8,0,2,AND,1,2,6.26637
147,0,0,0,AND,1,0,8.40175
147,1,0,0,AND,1,1,2.87301
147,2,0,0,AND,1,2,9.03867
147,3,0,1,AND,1,0,6.60634
147,4,0,1,AND,1,1,2.53609
147,5,0,1,AND,1,2,1.42308
147,6,0,2,AND,1,0,0.432752
147,7,0,2,AND,1,1,0.280465
147,8,0,2,AND,1,2,6.29658
148,0,0,0,AND,1,0,6.14002
148,1,0,0,AND,1,1,1.91137
148,2,0,0,AND,1,2,8.0398
148,3,0,1,AND,1,0,6.50533
148,4,0,1,AND,1,1,2.53609
148,5,0,1,AND,1,2,1.42308
148,6,0,2,AND,1,0,1.62297
148,7,0,2,AND,1,1,0.98117
148,8,0,2,AND,1,2,7.6046
149,0,0,0,AND,1,0,8.40175
149,1,0,0,AND,1,1,2.87301
149,2,0,0,AND,1,2,9.03867
149,3,0,1,AND,1,0,6.60634
149,4,0,1,AND,1,1,2.52876
149,5,0,1,AND,1,2,1.42308
149,6,0,2,AND,1,0,0.432752
149,7,0,2,AND,1,1,0.777612
149,8,0,2,AND,1,2,1.02054
150,0,0,0,AND,1,0,8.40175
150,1,0,0,AND,1,1,2.87301
150,2,0,0,AND,1,2,9.03867
150,3,0,1,AND,1,0,9.19217
150,4,0,1,AND,1,1,3.61034
150,5,0,1,AND,1,2,3.3607
150,6,0,2,AND,1,0,6.03504
150,7,0,2,AND,1,1,1.67852
150,8,0,2,AND,1,2,1.68004
151,0,0,0,AND,1,0,6.14002
151,1,0,0,AND,1,1,1.91137
151,2,0,0,AND,1,2,8.0398
151,3,0,1,AND,1,0,6.50533
151,4,0,1,AND,1,1,2.53609
151,5,0,1,AND,1,2,1.42308
151,6,0,2,AND,1,0,1.35136
151,7,0,2,AND,1,1,0.792566
151,8,0,2,AND,1,2,7.40349
152,0,0,0,AND,1,0,6.14002
152,1,0,0,AND,1,1,1.91137
152,2,0,0,AND,1,2,8.0398
152,3,0,1,AND,1,0,6.50533
152,4,0,1,AND,1,1,2.53609
152,5,0,1,AND,1,2,1.42308
152,6,0,2,AND,1,0,9.05362
152,7,0,2,AND,1,1,0.280465
152,8,0,2,AND,1,2,7.40318
153,0,0,0,AND,1,0,8.40175
153,1,0,0,AND,1,1,2.87301
153,2,0,0,AND,1,2,9.03867
153,3,0,1,AND,1,0,6.60634
153,4,0,1,AND,1,1,3.61034
153,5,0,1,AND,1,2,3.53435
153,6,0,2,AND,1,0,3.17026
